,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
25183,montage2,1.0,mImgtbl,4,218,1,mImgtbl,Intel®,Xeon® Platinum 8175M,2.5,2,2,1,8257200128,5449162752,2808037376,1547161600,6710038528,2768896,935481344,707092480,1645342720,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,4347.0
55293,montage2,0.01,mImgtbl,4,3,1,mImgtbl,Intel®,Xeon®,2.8,4,4,1,16824102912,13092306944,3731795968,1219493888,15604609024,243130368,2196934656,407764992,2847830016,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,203.0
59586,montage2,1.0,mImgtbl,4,218,1,mImgtbl,Intel®,Xeon®,2.8,4,4,1,16824102912,2398048256,14426054656,1566556160,15257546752,346591232,11827253248,1207357440,13381201920,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,9166.0
24725,montage2,1.0,mImgtbl,4,218,1,mImgtbl,AMD,EPYC 7B12,2.25,4,4,1,16824102912,3186053120,13638049792,1506324480,15317778432,347799552,11001327616,1291083776,12640210944,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,38597.0
62216,montage2,0.25,mImgtbl,4,31,1,mImgtbl,Intel®,Xeon®,2.8,4,4,1,16824102912,11670315008,5153787904,1262256128,15561846784,288874496,3426742272,522440704,4238057472,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,520.0
19397,montage2,0.25,mImgtbl,4,31,1,mImgtbl,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,4691021824,3566178304,927363072,7329837056,2768896,2536001536,485511168,3024281600,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,520.0
20014,montage,2.0,mImgtbl,4,308,1,mImgtbl,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4244848640,4012351488,1085775872,7171424256,2768896,2684440576,759074816,3446284288,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,1479.0
35874,montage2,0.01,mImgtbl,4,3,1,mImgtbl,Intel®,Xeon®,2.8,4,4,1,16824102912,13230845952,3593256960,1213394944,15610707968,270008320,2091921408,419000320,2780930048,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,159.0
41274,montage2,1.0,mImgtbl,4,218,1,mImgtbl,Intel®,Xeon®,2.2,4,4,1,15767121920,5961527296,9805594624,1259626496,14507495424,291303424,8013377536,653185024,8957865984,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,4968.0
14446,montage2,0.25,mImgtbl,4,31,1,mImgtbl,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,2990161920,5267038208,914591744,7342608384,2768896,4278153216,461443072,4742365184,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,459.0
67722,montage2,0.01,mImgtbl,4,3,1,mImgtbl,Intel®,Xeon®,2.2,4,4,1,15767138304,11441672192,4325466112,1358499840,14408638464,225288192,2725847040,418062336,3369197568,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,161.0
55273,montage2,0.01,mImgtbl,4,3,1,mImgtbl,Intel®,Xeon®,2.2,4,4,1,15767138304,11775848448,3991289856,1377300480,14389837824,279576576,2243076096,448872448,2971525120,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,190.0
67668,montage2,0.25,mImgtbl,4,31,1,mImgtbl,Intel®,Xeon®,2.2,4,4,1,15767138304,10548436992,5218701312,1233899520,14533238784,283820032,3554107392,556605440,4394532864,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,389.0
34791,montage2,1.0,mImgtbl,4,218,1,mImgtbl,Intel®,Xeon®,2.8,4,4,1,16824102912,5649588224,11174514688,1386840064,15437262848,340824064,8919883776,991993856,10252701696,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,1207.0
21693,montage2,0.25,mImgtbl,4,31,1,mImgtbl,Intel®,Xeon®,2.2,4,4,1,16824102912,12661760000,4162342912,1450303488,15373799424,294596608,2249912320,608141312,3152650240,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,369.0
8330,montage,1.0,mImgtbl,4,101,1,mImgtbl,Intel®,Xeon®,2.8,4,2,1,16824102912,12963995648,3860107264,1094696960,15729405952,134209536,2700144640,347967488,3182321664,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,779.0
79480,montage2,1.0,mImgtbl,4,218,1,mImgtbl,Intel®,Xeon®,2.2,4,4,1,16824102912,4078768128,12745334784,1388306432,15435796480,340193280,10398351360,1090015232,11828559872,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,1772.0
54535,montage2,0.25,mImgtbl,4,31,1,mImgtbl,Intel®,Xeon®,3.1,4,4,1,16824107008,6219558912,10604548096,1580498944,15243608064,337485824,8023363584,1148092416,9508941824,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,242.0
4876,montage2,0.01,mImgtbl,4,3,1,mImgtbl,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29747494912,3611521024,1256173568,32102842368,2768896,2260430848,641363968,2904563712,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,149.0
37609,montage,1.0,mImgtbl,4,101,1,mImgtbl,Intel®,Xeon®,3.1,4,2,1,16824090624,7953207296,8870883328,1057214464,15766876160,166449152,7485480960,568193024,8220123136,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,128.0
