workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13089755136	3734347776	1074479104	15749623808	90923008	2630582272	328040448	3049545728	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	39318.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7082405888	9741697024	1253842944	15570259968	179216384	8131182592	572964864	8883363840	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	47240.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7240572928	9583529984	1220100096	15604002816	157351936	8078901248	518881280	8755134464	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	43256.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13063692288	3760410624	1070796800	15753306112	103534592	2635403264	343175168	3082113024	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	43796.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7296008192	9528094720	1209008128	15615094784	149487616	8059047936	502407168	8710942720	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45239.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7266701312	9557401600	1237225472	15586877440	149762048	8059686912	502185984	8711634944	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	33485.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13063729152	3760373760	1080930304	15743172608	99295232	2633732096	338108416	3071135744	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	36353.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10612944896	6211141632	1006252032	15817834496	87539712	5175709696	320069632	5583319040	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41985.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7208685568	9615417344	1220313088	15603789824	163106816	8092909568	532344832	8788361216	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	44450.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7226937344	9597165568	1220599808	15603503104	159719424	8085057536	524517376	8769294336	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	34594.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10521407488	6302679040	1022124032	15801962496	111656960	5195821056	357978112	5665456128	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	38846.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12913868800	3910234112	1120743424	15703359488	140742656	2653155328	391954432	3185852416	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	32810.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13120356352	3703746560	1054351360	15769751552	86892544	2628202496	323420160	3038515200	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	49586.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10608779264	6215307264	1007845376	15816241152	88416256	5176610816	320729088	5585756160	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46829.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13063323648	3760779264	1084829696	15739273216	97792000	2633113600	336465920	3067371520	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	64088.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10512486400	6311600128	1026830336	15797256192	112971776	5196906496	359739392	5669617664	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41802.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7220326400	9603776512	1224765440	15599337472	160239616	8085954560	525086720	8771280896	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45951.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	13058281472	3765821440	1082470400	15741632512	100782080	2634375168	339910656	3075067904	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	38931.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7146065920	9678036992	1242673152	15581429760	170905600	8110522368	550178816	8831606784	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	43116.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7199023104	9625079808	1224458240	15599644672	164147200	8095600640	534466560	8794214400	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	44738.0
