,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
45573,soykb,134.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824090624,7457050624,9367040000,1036197888,15787892736,152621056,8144855040,432308224,8729784320,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,378.0
7865,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.8,4,2,1,16824102912,13193019392,3631083520,1068208128,15755894784,104800256,2532294656,323137536,2960232448,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,418.0
27989,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4628377600,3628822528,1109753856,7147446272,2768896,2228244480,597483520,2828496896,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,556.0
27768,soykb,134.0,picard-wrapper,13,3,2,add_replace,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8099045376,8725057536,1425780736,15398322176,340754432,6542069760,907366400,7790190592,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,606.0
27322,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.2,4,2,1,15767138304,11982495744,3784642560,1051549696,14715588608,87834624,2700541952,325840896,3114217472,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,658.0
18963,soykb,238.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824107008,6444949504,10379157504,1052983296,15771123712,172064768,9029627904,525664256,9727356928,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,380.0
45687,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824090624,6353534976,10470555648,1091682304,15732408320,187166720,9055940608,538009600,9781116928,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,385.0
45860,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,3.1,4,2,1,16824107008,8068431872,8755675136,1089753088,15734353920,184115200,7330783232,553472000,8068370432,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,389.0
73712,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon®,2.8,4,2,1,16824102912,9450475520,7373627392,1772478464,15051624448,106151936,5513814016,365527040,5985492992,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,517.0
27845,soykb,446.0,picard-wrapper,13,3,2,add_replace,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6086131712,2171068416,860966912,7396233216,425984,1355608064,260075520,1616109568,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,590.0
